date,location,new_cases,new_deaths,total_cases,total_deaths
1/20/2020,Iraq,0,0,0,0
1/21/2020,Iraq,0,0,0,0
1/22/2020,Iraq,0,0,0,0
1/23/2020,Iraq,0,0,0,0
1/24/2020,Iraq,0,0,0,0
1/25/2020,Iraq,0,0,0,0
1/26/2020,Iraq,0,0,0,0
1/27/2020,Iraq,0,0,0,0
1/28/2020,Iraq,0,0,0,0
1/29/2020,Iraq,0,0,0,0
1/30/2020,Iraq,0,0,0,0
1/31/2020,Iraq,0,0,0,0
2/1/2020,Iraq,0,0,0,0
2/2/2020,Iraq,0,0,0,0
2/3/2020,Iraq,0,0,0,0
2/4/2020,Iraq,0,0,0,0
2/5/2020,Iraq,0,0,0,0
2/6/2020,Iraq,0,0,0,0
2/7/2020,Iraq,0,0,0,0
2/8/2020,Iraq,0,0,0,0
2/9/2020,Iraq,0,0,0,0
2/10/2020,Iraq,0,0,0,0
2/11/2020,Iraq,0,0,0,0
2/12/2020,Iraq,0,0,0,0
2/13/2020,Iraq,0,0,0,0
2/14/2020,Iraq,0,0,0,0
2/15/2020,Iraq,0,0,0,0
2/16/2020,Iraq,0,0,0,0
2/17/2020,Iraq,0,0,0,0
2/18/2020,Iraq,0,0,0,0
2/19/2020,Iraq,0,0,0,0
2/20/2020,Iraq,0,0,0,0
2/21/2020,Iraq,0,0,0,0
2/22/2020,Iraq,0,0,0,0
2/23/2020,Iraq,0,0,0,0
2/24/2020,Iraq,0,0,0,0
2/25/2020,Iraq,1,0,1,0
2/26/2020,Iraq,4,0,5,0
2/27/2020,Iraq,0,0,5,0
2/28/2020,Iraq,1,0,6,0
2/29/2020,Iraq,1,0,7,0
3/1/2020,Iraq,6,0,13,0
3/2/2020,Iraq,6,0,19,0
3/3/2020,Iraq,2,0,21,0
3/4/2020,Iraq,5,0,26,0
3/5/2020,Iraq,5,0,31,0
3/6/2020,Iraq,7,2,38,2
3/8/2020,Iraq,16,0,54,2
3/9/2020,Iraq,7,4,61,6
3/11/2020,Iraq,0,0,61,6
3/12/2020,Iraq,9,2,70,8
3/13/2020,Iraq,4,0,74,8
3/14/2020,Iraq,11,1,85,9
3/15/2020,Iraq,0,0,85,9
3/16/2020,Iraq,39,0,124,9
3/17/2020,Iraq,0,0,124,9
3/18/2020,Iraq,30,2,154,11
3/19/2020,Iraq,10,1,164,12
3/20/2020,Iraq,13,0,177,12
3/21/2020,Iraq,16,2,193,14
3/22/2020,Iraq,21,3,214,17
3/23/2020,Iraq,19,3,233,20
3/24/2020,Iraq,33,3,266,23
3/25/2020,Iraq,50,4,316,27
3/26/2020,Iraq,30,2,346,29
3/27/2020,Iraq,36,7,382,36
3/28/2020,Iraq,76,4,458,40
3/29/2020,Iraq,48,2,506,42
3/30/2020,Iraq,41,0,547,42
3/31/2020,Iraq,83,4,630,46
4/1/2020,Iraq,64,4,694,50
4/2/2020,Iraq,0,0,694,50
4/3/2020,Iraq,78,4,772,54
4/4/2020,Iraq,0,0,772,54
4/5/2020,Iraq,106,2,878,56
4/6/2020,Iraq,83,5,961,61
4/7/2020,Iraq,70,3,1031,64
4/8/2020,Iraq,0,0,1031,64
4/9/2020,Iraq,171,5,1202,69
4/10/2020,Iraq,30,0,1232,69
4/11/2020,Iraq,47,1,1279,70
4/12/2020,Iraq,39,2,1318,72
4/13/2020,Iraq,34,4,1352,76
4/14/2020,Iraq,26,2,1378,78
4/15/2020,Iraq,22,0,1400,78
4/16/2020,Iraq,15,1,1415,79
4/17/2020,Iraq,19,1,1434,80
4/18/2020,Iraq,48,1,1482,81
4/19/2020,Iraq,0,0,1482,81
4/20/2020,Iraq,57,1,1539,82
4/21/2020,Iraq,35,0,1574,82
4/22/2020,Iraq,28,1,1602,83
4/23/2020,Iraq,0,0,1602,83
4/24/2020,Iraq,75,0,1677,83
4/25/2020,Iraq,31,3,1708,86
4/26/2020,Iraq,55,0,1763,86
4/27/2020,Iraq,57,1,1820,87
4/28/2020,Iraq,27,1,1847,88
4/29/2020,Iraq,0,0,1847,88
4/30/2020,Iraq,156,4,2003,92
5/1/2020,Iraq,82,1,2085,93
5/2/2020,Iraq,68,1,2153,94
5/3/2020,Iraq,66,1,2219,95
12/31/2019,Ireland,0,0,0,0
1/1/2020,Ireland,0,0,0,0
1/2/2020,Ireland,0,0,0,0
1/3/2020,Ireland,0,0,0,0
1/4/2020,Ireland,0,0,0,0
1/5/2020,Ireland,0,0,0,0
1/6/2020,Ireland,0,0,0,0
1/7/2020,Ireland,0,0,0,0
1/8/2020,Ireland,0,0,0,0
1/9/2020,Ireland,0,0,0,0
1/10/2020,Ireland,0,0,0,0
1/11/2020,Ireland,0,0,0,0
1/12/2020,Ireland,0,0,0,0
1/13/2020,Ireland,0,0,0,0
1/14/2020,Ireland,0,0,0,0
1/15/2020,Ireland,0,0,0,0
1/16/2020,Ireland,0,0,0,0
1/17/2020,Ireland,0,0,0,0
1/18/2020,Ireland,0,0,0,0
1/19/2020,Ireland,0,0,0,0
1/20/2020,Ireland,0,0,0,0
1/21/2020,Ireland,0,0,0,0
1/22/2020,Ireland,0,0,0,0
1/23/2020,Ireland,0,0,0,0
1/24/2020,Ireland,0,0,0,0
1/25/2020,Ireland,0,0,0,0
1/26/2020,Ireland,0,0,0,0
1/27/2020,Ireland,0,0,0,0
1/28/2020,Ireland,0,0,0,0
1/29/2020,Ireland,0,0,0,0
1/30/2020,Ireland,0,0,0,0
1/31/2020,Ireland,0,0,0,0
2/1/2020,Ireland,0,0,0,0
2/2/2020,Ireland,0,0,0,0
2/3/2020,Ireland,0,0,0,0
2/4/2020,Ireland,0,0,0,0
2/5/2020,Ireland,0,0,0,0
2/6/2020,Ireland,0,0,0,0
2/7/2020,Ireland,0,0,0,0
2/8/2020,Ireland,0,0,0,0
2/9/2020,Ireland,0,0,0,0
2/10/2020,Ireland,0,0,0,0
2/11/2020,Ireland,0,0,0,0
2/12/2020,Ireland,0,0,0,0
2/13/2020,Ireland,0,0,0,0
2/14/2020,Ireland,0,0,0,0
2/15/2020,Ireland,0,0,0,0
2/16/2020,Ireland,0,0,0,0
2/17/2020,Ireland,0,0,0,0
2/18/2020,Ireland,0,0,0,0
2/19/2020,Ireland,0,0,0,0
2/20/2020,Ireland,0,0,0,0
2/21/2020,Ireland,0,0,0,0
2/22/2020,Ireland,0,0,0,0
2/23/2020,Ireland,0,0,0,0
2/24/2020,Ireland,0,0,0,0
2/25/2020,Ireland,0,0,0,0
2/26/2020,Ireland,0,0,0,0
2/27/2020,Ireland,0,0,0,0
2/28/2020,Ireland,0,0,0,0
2/29/2020,Ireland,0,0,0,0
3/1/2020,Ireland,1,0,1,0
3/2/2020,Ireland,0,0,1,0
3/4/2020,Ireland,1,0,2,0
3/5/2020,Ireland,4,0,6,0
3/6/2020,Ireland,7,0,13,0
3/7/2020,Ireland,5,0,18,0
3/8/2020,Ireland,1,0,19,0
3/9/2020,Ireland,2,0,21,0
3/11/2020,Ireland,14,0,35,0
3/12/2020,Ireland,8,1,43,1
3/13/2020,Ireland,27,0,70,1
3/14/2020,Ireland,21,0,91,1
3/15/2020,Ireland,38,1,129,2
3/16/2020,Ireland,40,0,169,2
3/17/2020,Ireland,54,0,223,2
3/18/2020,Ireland,69,0,292,2
3/19/2020,Ireland,74,0,366,2
3/20/2020,Ireland,191,1,557,3
3/21/2020,Ireland,126,0,683,3
3/22/2020,Ireland,102,0,785,3
3/23/2020,Ireland,121,1,906,4
3/24/2020,Ireland,219,2,1125,6
3/25/2020,Ireland,204,1,1329,7
3/26/2020,Ireland,235,2,1564,9
3/27/2020,Ireland,255,10,1819,19
3/28/2020,Ireland,302,3,2121,22
3/29/2020,Ireland,294,14,2415,36
3/30/2020,Ireland,200,10,2615,46
3/31/2020,Ireland,295,8,2910,54
4/1/2020,Ireland,325,17,3235,71
4/2/2020,Ireland,212,14,3447,85
4/3/2020,Ireland,402,13,3849,98
4/4/2020,Ireland,424,22,4273,120
4/5/2020,Ireland,331,17,4604,137
4/6/2020,Ireland,507,21,5111,158
4/7/2020,Ireland,253,16,5364,174
4/8/2020,Ireland,345,36,5709,210
4/9/2020,Ireland,515,25,6224,235
4/10/2020,Ireland,1169,28,7393,263
4/11/2020,Ireland,696,24,8089,287
4/12/2020,Ireland,839,33,8928,320
4/13/2020,Ireland,727,14,9655,334
4/14/2020,Ireland,992,31,10647,365
4/15/2020,Ireland,832,41,11479,406
4/16/2020,Ireland,1068,38,12547,444
4/17/2020,Ireland,724,42,13271,486
4/18/2020,Ireland,709,44,13980,530
4/19/2020,Ireland,778,41,14758,571
4/20/2020,Ireland,493,39,15251,610
4/21/2020,Ireland,401,77,15652,687
4/22/2020,Ireland,388,43,16040,730
4/23/2020,Ireland,631,39,16671,769
4/24/2020,Ireland,936,25,17607,794
4/25/2020,Ireland,577,35,18184,829
4/26/2020,Ireland,377,234,18561,1063
4/27/2020,Ireland,701,24,19262,1087
4/28/2020,Ireland,386,15,19648,1102
4/29/2020,Ireland,229,57,19877,1159
4/30/2020,Ireland,376,31,20253,1190
5/1/2020,Ireland,359,42,20612,1232
5/2/2020,Ireland,221,33,20833,1265
5/3/2020,Ireland,343,0,21176,1265
3/21/2020,Isle of Man,1,0,1,0
3/22/2020,Isle of Man,1,0,2,0
3/23/2020,Isle of Man,0,0,2,0
3/24/2020,Isle of Man,11,0,13,0
3/25/2020,Isle of Man,10,0,23,0
3/26/2020,Isle of Man,0,0,23,0
3/27/2020,Isle of Man,3,0,26,0
3/28/2020,Isle of Man,3,0,29,0
3/29/2020,Isle of Man,3,0,32,0
3/30/2020,Isle of Man,10,0,42,0
3/31/2020,Isle of Man,0,0,42,0
4/1/2020,Isle of Man,10,0,52,0
4/2/2020,Isle of Man,13,0,65,0
4/3/2020,Isle of Man,6,1,71,1
4/4/2020,Isle of Man,43,0,114,1
4/5/2020,Isle of Man,12,0,126,1
4/6/2020,Isle of Man,1,0,127,1
4/7/2020,Isle of Man,12,0,139,1
4/8/2020,Isle of Man,11,0,150,1
4/9/2020,Isle of Man,8,0,158,1
4/10/2020,Isle of Man,32,0,190,1
4/11/2020,Isle of Man,11,0,201,1
4/12/2020,Isle of Man,25,0,226,1
4/13/2020,Isle of Man,2,1,228,2
4/14/2020,Isle of Man,14,0,242,2
4/15/2020,Isle of Man,0,0,242,2
4/16/2020,Isle of Man,12,0,254,2
4/17/2020,Isle of Man,30,2,284,4
4/18/2020,Isle of Man,5,0,289,4
4/19/2020,Isle of Man,8,2,297,6
4/20/2020,Isle of Man,1,0,298,6
4/21/2020,Isle of Man,2,3,300,9
4/22/2020,Isle of Man,7,1,307,10
4/23/2020,Isle of Man,0,5,307,15
4/24/2020,Isle of Man,0,1,307,16
4/25/2020,Isle of Man,1,2,308,18
4/26/2020,Isle of Man,0,0,308,18
4/27/2020,Isle of Man,0,0,308,18
4/28/2020,Isle of Man,0,0,308,18
4/29/2020,Isle of Man,1,3,309,21
4/30/2020,Isle of Man,4,0,313,21
5/1/2020,Isle of Man,2,0,315,21
5/2/2020,Isle of Man,1,1,316,22
5/3/2020,Isle of Man,4,0,320,22
12/31/2019,Israel,0,0,0,0
1/1/2020,Israel,0,0,0,0
1/2/2020,Israel,0,0,0,0
1/3/2020,Israel,0,0,0,0
1/4/2020,Israel,0,0,0,0
1/5/2020,Israel,0,0,0,0
1/6/2020,Israel,0,0,0,0
1/7/2020,Israel,0,0,0,0
1/8/2020,Israel,0,0,0,0
1/9/2020,Israel,0,0,0,0
1/10/2020,Israel,0,0,0,0
1/11/2020,Israel,0,0,0,0
1/12/2020,Israel,0,0,0,0
1/13/2020,Israel,0,0,0,0
1/14/2020,Israel,0,0,0,0
1/15/2020,Israel,0,0,0,0
1/16/2020,Israel,0,0,0,0
1/17/2020,Israel,0,0,0,0
1/18/2020,Israel,0,0,0,0
1/19/2020,Israel,0,0,0,0
1/20/2020,Israel,0,0,0,0
1/21/2020,Israel,0,0,0,0
1/22/2020,Israel,0,0,0,0
1/23/2020,Israel,0,0,0,0
1/24/2020,Israel,0,0,0,0
1/25/2020,Israel,0,0,0,0
1/26/2020,Israel,0,0,0,0
1/27/2020,Israel,0,0,0,0
1/28/2020,Israel,0,0,0,0
1/29/2020,Israel,0,0,0,0
1/30/2020,Israel,0,0,0,0
1/31/2020,Israel,0,0,0,0
2/1/2020,Israel,0,0,0,0
2/2/2020,Israel,0,0,0,0
2/3/2020,Israel,0,0,0,0
2/4/2020,Israel,0,0,0,0
2/5/2020,Israel,0,0,0,0
2/6/2020,Israel,0,0,0,0
2/7/2020,Israel,0,0,0,0
2/8/2020,Israel,0,0,0,0
2/9/2020,Israel,0,0,0,0
2/10/2020,Israel,0,0,0,0
2/11/2020,Israel,0,0,0,0
2/12/2020,Israel,0,0,0,0
2/13/2020,Israel,0,0,0,0
2/14/2020,Israel,0,0,0,0
2/15/2020,Israel,0,0,0,0
2/16/2020,Israel,0,0,0,0
2/17/2020,Israel,0,0,0,0
2/18/2020,Israel,0,0,0,0
2/19/2020,Israel,0,0,0,0
2/20/2020,Israel,0,0,0,0
2/21/2020,Israel,0,0,0,0
2/22/2020,Israel,1,0,1,0
2/23/2020,Israel,0,0,1,0
2/24/2020,Israel,1,0,2,0
2/25/2020,Israel,0,0,2,0
2/26/2020,Israel,0,0,2,0
2/27/2020,Israel,0,0,2,0
2/28/2020,Israel,1,0,3,0
2/29/2020,Israel,4,0,7,0
3/1/2020,Israel,0,0,7,0
3/2/2020,Israel,3,0,10,0
3/5/2020,Israel,5,0,15,0
3/6/2020,Israel,2,0,17,0
3/7/2020,Israel,2,0,19,0
3/8/2020,Israel,6,0,25,0
3/9/2020,Israel,14,0,39,0
3/11/2020,Israel,31,0,70,0
3/12/2020,Israel,12,0,82,0
3/13/2020,Israel,14,0,96,0
3/14/2020,Israel,20,0,116,0
3/15/2020,Israel,62,0,178,0
3/16/2020,Israel,72,0,250,0
3/17/2020,Israel,10,0,260,0
3/18/2020,Israel,167,0,427,0
3/19/2020,Israel,6,0,433,0
3/20/2020,Israel,244,0,677,0
3/21/2020,Israel,35,1,712,1
3/22/2020,Israel,171,0,883,1
3/23/2020,Israel,188,0,1071,1
3/24/2020,Israel,371,0,1442,1
3/25/2020,Israel,488,2,1930,3
3/26/2020,Israel,439,2,2369,5
3/27/2020,Israel,297,3,2666,8
3/28/2020,Israel,369,2,3035,10
3/29/2020,Israel,584,2,3619,12
3/30/2020,Israel,628,3,4247,15
3/31/2020,Israel,226,2,4473,17
4/1/2020,Israel,443,3,4916,20
4/2/2020,Israel,675,1,5591,21
4/3/2020,Israel,661,13,6252,34
4/4/2020,Israel,1176,5,7428,39
4/5/2020,Israel,590,7,8018,46
4/6/2020,Israel,412,3,8430,49
4/7/2020,Israel,474,8,8904,57
4/8/2020,Israel,344,8,9248,65
4/9/2020,Israel,156,6,9404,71
4/10/2020,Israel,564,15,9968,86
4/11/2020,Israel,440,9,10408,95
4/12/2020,Israel,335,6,10743,101
4/13/2020,Israel,402,2,11145,103
4/14/2020,Israel,441,13,11586,116
4/15/2020,Israel,460,7,12046,123
4/16/2020,Israel,455,7,12501,130
4/17/2020,Israel,257,12,12758,142
4/18/2020,Israel,224,9,12982,151
4/19/2020,Israel,283,13,13265,164
4/20/2020,Israel,226,8,13491,172
4/21/2020,Israel,222,5,13713,177
4/22/2020,Israel,229,7,13942,184
4/23/2020,Israel,650,7,14592,191
4/24/2020,Israel,290,2,14882,193
4/25/2020,Israel,176,1,15058,194
4/26/2020,Israel,240,5,15298,199
4/27/2020,Israel,100,0,15398,199
4/28/2020,Israel,68,3,15466,202
4/29/2020,Israel,123,6,15589,208
4/30/2020,Israel,245,7,15834,215
5/1/2020,Israel,112,7,15946,222
5/2/2020,Israel,155,3,16101,225
5/3/2020,Israel,84,4,16185,229
12/31/2019,Italy,0,0,0,0
1/1/2020,Italy,0,0,0,0
1/2/2020,Italy,0,0,0,0
1/3/2020,Italy,0,0,0,0
1/4/2020,Italy,0,0,0,0
1/5/2020,Italy,0,0,0,0
1/6/2020,Italy,0,0,0,0
1/7/2020,Italy,0,0,0,0
1/8/2020,Italy,0,0,0,0
1/9/2020,Italy,0,0,0,0
1/10/2020,Italy,0,0,0,0
1/11/2020,Italy,0,0,0,0
1/12/2020,Italy,0,0,0,0
1/13/2020,Italy,0,0,0,0
1/14/2020,Italy,0,0,0,0
1/15/2020,Italy,0,0,0,0
1/16/2020,Italy,0,0,0,0
1/17/2020,Italy,0,0,0,0
1/18/2020,Italy,0,0,0,0
1/19/2020,Italy,0,0,0,0
1/20/2020,Italy,0,0,0,0
1/21/2020,Italy,0,0,0,0
1/22/2020,Italy,0,0,0,0
1/23/2020,Italy,0,0,0,0
1/24/2020,Italy,0,0,0,0
1/25/2020,Italy,0,0,0,0
1/26/2020,Italy,0,0,0,0
1/27/2020,Italy,0,0,0,0
1/28/2020,Italy,0,0,0,0
1/29/2020,Italy,0,0,0,0
1/30/2020,Italy,0,0,0,0
1/31/2020,Italy,3,0,3,0
2/1/2020,Italy,0,0,3,0
2/2/2020,Italy,0,0,3,0
2/3/2020,Italy,0,0,3,0
2/4/2020,Italy,0,0,3,0
2/5/2020,Italy,0,0,3,0
2/6/2020,Italy,0,0,3,0
2/7/2020,Italy,0,0,3,0
2/8/2020,Italy,0,0,3,0
2/9/2020,Italy,0,0,3,0
2/10/2020,Italy,0,0,3,0
2/11/2020,Italy,0,0,3,0
2/12/2020,Italy,0,0,3,0
2/13/2020,Italy,0,0,3,0
2/14/2020,Italy,0,0,3,0
2/15/2020,Italy,0,0,3,0
2/16/2020,Italy,0,0,3,0
2/17/2020,Italy,0,0,3,0
2/18/2020,Italy,0,0,3,0
2/19/2020,Italy,0,0,3,0
2/20/2020,Italy,0,0,3,0
2/21/2020,Italy,0,0,3,0
2/22/2020,Italy,14,0,17,0
2/23/2020,Italy,62,2,79,2
2/24/2020,Italy,53,0,132,2
2/25/2020,Italy,97,4,229,6
2/26/2020,Italy,93,5,322,11
2/27/2020,Italy,78,1,400,12
2/28/2020,Italy,250,5,650,17
2/29/2020,Italy,238,4,888,21
3/1/2020,Italy,240,8,1128,29
3/2/2020,Italy,561,6,1689,35
3/3/2020,Italy,347,17,2036,52
3/4/2020,Italy,466,28,2502,80
3/5/2020,Italy,587,27,3089,107
3/6/2020,Italy,769,41,3858,148
3/7/2020,Italy,778,49,4636,197
3/8/2020,Italy,1247,36,5883,233
3/9/2020,Italy,1492,133,7375,366
3/10/2020,Italy,1797,98,9172,464
3/11/2020,Italy,977,167,10149,631
3/12/2020,Italy,2313,196,12462,827
3/13/2020,Italy,2651,189,15113,1016
3/14/2020,Italy,2547,252,17660,1268
3/15/2020,Italy,3497,173,21157,1441
3/16/2020,Italy,2823,370,23980,1811
3/17/2020,Italy,4000,347,27980,2158
3/18/2020,Italy,3526,347,31506,2505
3/19/2020,Italy,4207,473,35713,2978
3/20/2020,Italy,5322,429,41035,3407
3/21/2020,Italy,5986,625,47021,4032
3/22/2020,Italy,6557,795,53578,4827
3/23/2020,Italy,5560,649,59138,5476
3/24/2020,Italy,4789,601,63927,6077
3/25/2020,Italy,5249,743,69176,6820
3/26/2020,Italy,5210,685,74386,7505
3/27/2020,Italy,6153,660,80539,8165
3/28/2020,Italy,5959,971,86498,9136
3/29/2020,Italy,5974,887,92472,10023
3/30/2020,Italy,5217,758,97689,10781
3/31/2020,Italy,4050,810,101739,11591
4/1/2020,Italy,4053,839,105792,12430
4/2/2020,Italy,4782,727,110574,13157
4/3/2020,Italy,4668,760,115242,13917
4/4/2020,Italy,4585,764,119827,14681
4/5/2020,Italy,4805,681,124632,15362
4/6/2020,Italy,4316,527,128948,15889
4/7/2020,Italy,3599,636,132547,16525
4/8/2020,Italy,3039,604,135586,17129
4/9/2020,Italy,3836,540,139422,17669
4/10/2020,Italy,4204,612,143626,18281
4/11/2020,Italy,3951,570,147577,18851
4/12/2020,Italy,4694,619,152271,19470
4/13/2020,Italy,4092,431,156363,19901
4/14/2020,Italy,3153,564,159516,20465
4/15/2020,Italy,2972,604,162488,21069
4/16/2020,Italy,2667,578,165155,21647
4/17/2020,Italy,3786,525,168941,22172
4/18/2020,Italy,3493,575,172434,22747
4/19/2020,Italy,3491,480,175925,23227
4/20/2020,Italy,3047,433,178972,23660
4/21/2020,Italy,2256,454,181228,24114
4/22/2020,Italy,2729,534,183957,24648
4/23/2020,Italy,3370,437,187327,25085
4/24/2020,Italy,2646,464,189973,25549
4/25/2020,Italy,3021,420,192994,25969
4/26/2020,Italy,2357,415,195351,26384
4/27/2020,Italy,2324,260,197675,26644
4/28/2020,Italy,1739,333,199414,26977
4/29/2020,Italy,2091,382,201505,27359
4/30/2020,Italy,2086,323,203591,27682
5/1/2020,Italy,1872,285,205463,27967
5/2/2020,Italy,1965,269,207428,28236
5/3/2020,Italy,1900,474,209328,28710
3/12/2020,Jamaica,2,0,2,0
3/13/2020,Jamaica,4,0,6,0
3/14/2020,Jamaica,2,0,8,0
3/16/2020,Jamaica,2,0,10,0
3/17/2020,Jamaica,0,0,10,0
3/18/2020,Jamaica,3,0,13,0
3/19/2020,Jamaica,2,0,15,0
3/20/2020,Jamaica,1,0,16,0
3/21/2020,Jamaica,3,0,19,0
3/22/2020,Jamaica,0,0,19,0
3/23/2020,Jamaica,0,0,19,0
3/24/2020,Jamaica,0,0,19,0
3/25/2020,Jamaica,2,1,21,1
3/26/2020,Jamaica,4,0,25,1
3/27/2020,Jamaica,1,0,26,1
3/28/2020,Jamaica,0,0,26,1
3/29/2020,Jamaica,6,0,32,1
3/30/2020,Jamaica,2,0,34,1
3/31/2020,Jamaica,4,0,38,1
4/1/2020,Jamaica,0,0,38,1
4/2/2020,Jamaica,6,2,44,3
4/3/2020,Jamaica,3,0,47,3
4/4/2020,Jamaica,6,0,53,3
4/5/2020,Jamaica,2,0,55,3
4/6/2020,Jamaica,3,0,58,3
4/7/2020,Jamaica,1,0,59,3
4/8/2020,Jamaica,4,0,63,3
4/9/2020,Jamaica,0,1,63,4
4/10/2020,Jamaica,0,0,63,4
4/11/2020,Jamaica,2,0,65,4
4/12/2020,Jamaica,4,0,69,4
4/13/2020,Jamaica,3,0,72,4
4/14/2020,Jamaica,1,0,73,4
4/15/2020,Jamaica,32,1,105,5
4/16/2020,Jamaica,20,0,125,5
4/17/2020,Jamaica,18,0,143,5
4/18/2020,Jamaica,20,0,163,5
4/19/2020,Jamaica,10,0,173,5
4/20/2020,Jamaica,23,0,196,5
4/21/2020,Jamaica,27,1,223,6
4/22/2020,Jamaica,10,0,233,6
4/23/2020,Jamaica,19,0,252,6
4/24/2020,Jamaica,0,0,252,6
4/25/2020,Jamaica,36,1,288,7
4/26/2020,Jamaica,17,0,305,7
4/27/2020,Jamaica,45,0,350,7
4/28/2020,Jamaica,14,0,364,7
4/29/2020,Jamaica,17,0,381,7
4/30/2020,Jamaica,15,0,396,7
5/1/2020,Jamaica,26,1,422,8
5/2/2020,Jamaica,10,0,432,8
5/3/2020,Jamaica,31,0,463,8
12/31/2019,Japan,0,0,0,0
1/1/2020,Japan,0,0,0,0
1/2/2020,Japan,0,0,0,0
1/3/2020,Japan,0,0,0,0
1/4/2020,Japan,0,0,0,0
1/5/2020,Japan,0,0,0,0
1/6/2020,Japan,0,0,0,0
1/7/2020,Japan,0,0,0,0
1/8/2020,Japan,0,0,0,0
1/9/2020,Japan,0,0,0,0
1/10/2020,Japan,0,0,0,0
1/11/2020,Japan,0,0,0,0
1/12/2020,Japan,0,0,0,0
1/13/2020,Japan,0,0,0,0
1/14/2020,Japan,0,0,0,0
1/15/2020,Japan,1,0,1,0
1/16/2020,Japan,0,0,1,0
1/17/2020,Japan,0,0,1,0
1/18/2020,Japan,0,0,1,0
1/19/2020,Japan,0,0,1,0
1/20/2020,Japan,0,0,1,0
1/21/2020,Japan,0,0,1,0
1/22/2020,Japan,0,0,1,0
1/23/2020,Japan,0,0,1,0
1/24/2020,Japan,1,0,2,0
1/25/2020,Japan,0,0,2,0
1/26/2020,Japan,1,0,3,0
1/27/2020,Japan,0,0,3,0
1/28/2020,Japan,1,0,4,0
1/29/2020,Japan,3,0,7,0
1/30/2020,Japan,4,0,11,0
1/31/2020,Japan,3,0,14,0
2/1/2020,Japan,1,0,15,0
2/2/2020,Japan,4,0,19,0
2/3/2020,Japan,1,0,20,0
2/4/2020,Japan,0,0,20,0
2/5/2020,Japan,5,0,25,0
2/6/2020,Japan,0,0,25,0
2/7/2020,Japan,0,0,25,0
2/8/2020,Japan,0,0,25,0
2/9/2020,Japan,0,0,25,0
2/10/2020,Japan,0,0,25,0
2/11/2020,Japan,0,0,25,0
2/12/2020,Japan,0,0,25,0
2/13/2020,Japan,4,1,29,1
2/14/2020,Japan,1,0,30,1
2/15/2020,Japan,8,0,38,1
2/16/2020,Japan,14,0,52,1
2/17/2020,Japan,7,0,59,1
2/18/2020,Japan,0,0,59,1
2/19/2020,Japan,7,0,66,1
2/20/2020,Japan,18,0,84,1
2/21/2020,Japan,9,0,93,1
2/22/2020,Japan,12,0,105,1
2/23/2020,Japan,27,0,132,1
2/24/2020,Japan,12,0,144,1
2/25/2020,Japan,0,0,144,1
2/26/2020,Japan,20,0,164,1
2/27/2020,Japan,22,2,186,3
2/28/2020,Japan,24,0,210,3
2/29/2020,Japan,20,0,230,3
3/1/2020,Japan,9,2,239,5
3/2/2020,Japan,15,1,254,6
3/3/2020,Japan,0,0,254,6
3/4/2020,Japan,14,0,268,6
3/5/2020,Japan,49,0,317,6
3/6/2020,Japan,32,0,349,6
3/7/2020,Japan,59,0,408,6
3/8/2020,Japan,47,0,455,6
3/9/2020,Japan,33,1,488,7
3/10/2020,Japan,26,2,514,9
3/11/2020,Japan,54,3,568,12
3/12/2020,Japan,51,3,619,15
3/13/2020,Japan,56,4,675,19
3/14/2020,Japan,62,2,737,21
3/15/2020,Japan,43,1,780,22
3/16/2020,Japan,34,2,814,24
3/17/2020,Japan,10,4,824,28
3/18/2020,Japan,5,0,829,28
3/19/2020,Japan,44,1,873,29
3/20/2020,Japan,77,4,950,33
3/21/2020,Japan,57,2,1007,35
3/22/2020,Japan,39,1,1046,36
3/23/2020,Japan,43,5,1089,41
3/24/2020,Japan,39,1,1128,42
3/25/2020,Japan,65,1,1193,43
3/26/2020,Japan,75,2,1268,45
3/27/2020,Japan,96,1,1364,46
3/28/2020,Japan,135,3,1499,49
3/29/2020,Japan,194,3,1693,52
3/30/2020,Japan,173,2,1866,54
3/31/2020,Japan,87,2,1953,56
4/1/2020,Japan,0,0,1953,56
4/2/2020,Japan,225,1,2178,57
4/3/2020,Japan,439,6,2617,63
4/4/2020,Japan,318,6,2935,69
4/5/2020,Japan,336,1,3271,70
4/6/2020,Japan,383,3,3654,73
4/7/2020,Japan,163,7,3817,80
4/8/2020,Japan,89,0,3906,80
4/9/2020,Japan,351,1,4257,81
4/10/2020,Japan,410,4,4667,85
4/11/2020,Japan,680,3,5347,88
4/12/2020,Japan,1401,10,6748,98
4/13/2020,Japan,507,4,7255,102
4/14/2020,Japan,390,7,7645,109
4/15/2020,Japan,455,10,8100,119
4/16/2020,Japan,482,17,8582,136
4/17/2020,Japan,585,12,9167,148
4/18/2020,Japan,628,6,9795,154
4/19/2020,Japan,566,7,10361,161
4/20/2020,Japan,390,10,10751,171
4/21/2020,Japan,367,15,11118,186
4/22/2020,Japan,378,0,11496,186
4/23/2020,Japan,276,101,11772,287
4/24/2020,Japan,468,30,12240,317
4/25/2020,Japan,652,17,12892,334
4/26/2020,Japan,290,14,13182,348
4/27/2020,Japan,203,3,13385,351
4/28/2020,Japan,191,25,13576,376
4/29/2020,Japan,276,13,13852,389
4/30/2020,Japan,236,26,14088,415
5/1/2020,Japan,193,17,14281,432
5/2/2020,Japan,263,26,14544,458
